,iso3c,country,region,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,income
2378,KGZ,Kyrgyz Republic,Europe & Central Asia,1993,-0.3343131230250482,-0.23533106475003032,-0.07005697085597491,0.19330736630655787,0.4708520179372198,-0.24108799197793934
2379,KGZ,Kyrgyz Republic,Europe & Central Asia,1994,-0.35379273394743743,-0.31890115054629936,-0.0701452250744576,0.12471522010729774,0.4663677130044843,-0.24108799197793934
2380,KGZ,Kyrgyz Republic,Europe & Central Asia,1995,-0.3576140225616416,-0.3369226066799561,-0.0676465275136663,0.1884079272923251,0.4484304932735427,-0.24108799197793934
2381,KGZ,Kyrgyz Republic,Europe & Central Asia,1996,-0.3514541549147684,-0.28232819545152693,-0.06389572322815178,0.0708213909507361,0.41704035874439455,-0.24108799197793934
2382,KGZ,Kyrgyz Republic,Europe & Central Asia,1997,-0.3423977929217987,-0.25706282067590996,-0.06014491894263724,-0.007569633276989724,0.3856502242152466,-0.24108799197793934
2383,KGZ,Kyrgyz Republic,Europe & Central Asia,1998,-0.34077170122366013,-0.24557855941426995,-0.05614038377898496,-0.0026701942627569576,0.3587443946188342,-0.24108799197793934
2384,KGZ,Kyrgyz Republic,Europe & Central Asia,1999,-0.33709440395758167,-0.1293224992579422,-0.0522020392791947,-0.012469072291222663,0.3228699551569507,-0.24108799197793934
2385,KGZ,Kyrgyz Republic,Europe & Central Asia,2000,-0.3303265420455967,-0.13638973695741063,-0.04900282385919701,-0.09575953553318142,0.3004484304932736,-0.24108799197793934
2386,KGZ,Kyrgyz Republic,Europe & Central Asia,2001,-0.32294422295043507,-0.1256121994657203,-0.04642690385723336,-0.09575953553318142,0.27354260089686094,-0.24108799197793934
2387,KGZ,Kyrgyz Republic,Europe & Central Asia,2002,-0.32225108587268625,-0.16554209246774026,-0.04391165863047655,-0.07616177947625001,0.25112107623318386,-0.24108799197793934
2388,KGZ,Kyrgyz Republic,Europe & Central Asia,2003,-0.312765498409351,-0.15829817382578004,-0.04101030119785796,-0.04186570637661996,0.2331838565022422,-0.24108799197793934
2389,KGZ,Kyrgyz Republic,Europe & Central Asia,2004,-0.301725657303138,-0.16571877341022384,-0.03762354556358454,-0.012469072291222663,0.21973094170403587,-0.24108799197793934
2390,KGZ,Kyrgyz Republic,Europe & Central Asia,2005,-0.29911669265891455,-0.18002992975165866,-0.03442984603224202,-0.02226795031968837,0.21076233183856508,-0.24108799197793934
2391,KGZ,Kyrgyz Republic,Europe & Central Asia,2006,-0.29186109496542906,-0.19893479059774868,-0.03135198016265804,0.06592195193650334,0.19730941704035876,-0.24108799197793934
2392,KGZ,Kyrgyz Republic,Europe & Central Asia,2007,-0.27644780347807874,-0.1844469533138303,-0.028594035835073826,0.08062026897920181,0.17488789237668162,-0.24108799197793934
2393,KGZ,Kyrgyz Republic,Europe & Central Asia,2008,-0.26089711957217515,-0.144163698426836,-0.025819543841524108,0.10511746405036616,0.147982062780269,-0.24108799197793934
2394,KGZ,Kyrgyz Republic,Europe & Central Asia,2009,-0.25654573845865686,-0.09698988678284858,-0.0222562797702853,0.16881017123539352,0.09865470852017942,-0.24108799197793934
2395,KGZ,Kyrgyz Republic,Europe & Central Asia,2010,-0.25737431084539897,-0.08267873044142096,-0.018693015699046495,0.2472011954631195,0.04484304932735434,-0.24108799197793934
2396,KGZ,Kyrgyz Republic,Europe & Central Asia,2011,-0.24486040532227554,-0.06077029357305052,-0.015013917966049154,0.26189951250581817,-0.01345291479820623,-0.24108799197793934
2397,KGZ,Kyrgyz Republic,Europe & Central Asia,2012,-0.2447198025313692,-0.03179461900521989,-0.00990620507136319,0.2863967075769825,-0.06278026905829598,-0.24108799197793934
2398,KGZ,Kyrgyz Republic,Europe & Central Asia,2013,-0.22415328374500787,-0.01730678172130046,-0.0037063462229538742,0.2667989515200509,-0.10313901345291475,-0.24108799197793934
2399,KGZ,Kyrgyz Republic,Europe & Central Asia,2014,-0.21629609034348593,-0.002818944437381029,0.002686568728386335,0.2912961465912153,-0.13452914798206278,-0.24108799197793934
2400,LAO,Lao PDR,East Asia & Pacific,1990,-0.37027340939506614,-1.2234457377489463,-0.0848870442531473,1.0356189216334732,1.7757847533632287,-0.197743795437453
2401,LAO,Lao PDR,East Asia & Pacific,1991,-0.3669628318318487,-1.1871802074940991,-0.07806333839783844,1.0130325077778592,1.7219730941704035,-0.197743795437453
2402,LAO,Lao PDR,East Asia & Pacific,1992,-0.36332223407740655,-1.1506902924422944,-0.07114520052875309,0.9794223561402219,1.663677130044843,-0.197743795437453
2403,LAO,Lao PDR,East Asia & Pacific,1993,-0.35907591555269625,-1.1136455992310859,-0.06426611515134634,0.9350334386712721,1.609865470852018,-0.197743795437453
2404,LAO,Lao PDR,East Asia & Pacific,1994,-0.3528578121295596,-1.076003724434266,-0.05759188987859253,0.8809436319541413,1.5560538116591927,-0.197743795437453
2405,LAO,Lao PDR,East Asia & Pacific,1995,-0.3470119562486932,-1.03762332329786,-0.05124370878424574,0.8189657284240954,1.5022421524663676,-0.197743795437453
2406,LAO,Lao PDR,East Asia & Pacific,1996,-0.3409384077113805,-0.9985397320103476,-0.045257369985677996,0.7514514588079665,1.4484304932735423,-0.197743795437453
2407,LAO,Lao PDR,East Asia & Pacific,1997,-0.33446490051543504,-0.9589437659896235,-0.03961158215268035,0.6821733911467136,1.4035874439461882,-0.197743795437453
2408,LAO,Lao PDR,East Asia & Pacific,1998,-0.3311435804690755,-0.9188036226660438,-0.03429349326468626,0.6148550990911542,1.3542600896860983,-0.197743795437453
2409,LAO,Lao PDR,East Asia & Pacific,1999,-0.3234280126344643,-0.8783383864082915,-0.029266588138798514,0.5522892628794004,1.3139013452914796,-0.197743795437453
2410,LAO,Lao PDR,East Asia & Pacific,2000,-0.31587983829838223,-0.837549824025785,-0.024485857123590932,0.49756252909041915,1.26457399103139,-0.197743795437453
2411,LAO,Lao PDR,East Asia & Pacific,2001,-0.3077463065041257,-0.7963283933341856,-0.01997264670815902,0.45292863967075764,1.2197309417040356,-0.197743795437453
2412,LAO,Lao PDR,East Asia & Pacific,2002,-0.2997486964582394,-0.7547818697084065,-0.015690165915172805,0.41804463388941965,1.179372197309417,-0.197743795437453
2413,LAO,Lao PDR,East Asia & Pacific,2003,-0.29032896006046494,-0.7131611400867905,-0.01146152019546103,0.39188162955341616,1.130044843049327,-0.197743795437453
2414,LAO,Lao PDR,East Asia & Pacific,2004,-0.2787114795930641,-0.6716499526495051,-0.007054821589960421,0.37360672203032746,1.085201793721973,-0.197743795437453
2415,LAO,Lao PDR,East Asia & Pacific,2005,-0.26432325593825123,-0.6307165118941592,-0.002304648597902473,0.3615541020553147,1.0403587443946185,-0.197743795437453
2416,LAO,Lao PDR,East Asia & Pacific,2006,-0.2464348575115824,-0.5905763685705795,0.0028706339328093055,0.3533230445114035,0.9910313901345292,-0.197743795437453
2417,LAO,Lao PDR,East Asia & Pacific,2007,-0.2297782149712764,-0.5515581492317947,0.008430484220559427,0.34621885794076585,0.9506726457399101,-0.197743795437453
2418,LAO,Lao PDR,East Asia & Pacific,2008,-0.21289205936397607,-0.5137713960621361,0.014266570212160384,0.3378898116165699,0.9058295964125558,-0.197743795437453
2419,LAO,Lao PDR,East Asia & Pacific,2009,-0.19827908517783724,-0.4773963236229506,0.020207954518188506,0.32701305700497285,0.8699551569506726,-0.197743795437453
2420,LAO,Lao PDR,East Asia & Pacific,2010,-0.17898386680304726,-0.44243823234250584,0.026131522503860433,0.3129516670341246,0.8295964125560538,-0.197743795437453
2421,LAO,Lao PDR,East Asia & Pacific,2011,-0.15695095015701852,-0.40879111365531906,0.03199849747193033,0.29619558560544823,0.789237668161435,-0.197743795437453
2422,LAO,Lao PDR,East Asia & Pacific,2012,-0.1336763751721411,-0.3761652108156982,0.03785311684941266,0.27806766125278654,0.757847533632287,-0.197743795437453
2423,LAO,Lao PDR,East Asia & Pacific,2013,-0.10776210205055606,-0.34438384288117513,0.04375153238281702,0.2594987873888439,0.7264573991031391,-0.197743795437453
2424,LAO,Lao PDR,East Asia & Pacific,2014,-0.08282636651473402,-0.3132261586736178,0.04978122606621438,0.24063594718404746,0.6995515695067264,-0.197743795437453
2425,LVA,Latvia,Europe & Central Asia,1990,0.16453576584285814,-0.0846222208087773,-0.17229666986496278,-0.37012812033022224,-0.1390134529147982,0.0
2426,LVA,Latvia,Europe & Central Asia,1991,0.35979677184407277,-0.10206062983222085,-0.17299001706891745,-0.4240219494867838,-0.06278026905829598,0.0
2427,LVA,Latvia,Europe & Central Asia,1992,-0.006051661082287741,-0.14815668772703652,-0.17498914059421014,-0.4730163396291125,-0.00448430493273541,0.0
2428,LVA,Latvia,Europe & Central Asia,1993,-0.18085746476133574,-0.26937748236724146,-0.17780489143490052,-0.5563068028710713,0.03587443946188344,0.0
2429,LVA,Latvia,Europe & Central Asia,1994,-0.18085746476133574,-0.34603934331226976,-0.1801517917399016,-0.5955023149849343,0.04932735426008967,0.0
2430,LVA,Latvia,Europe & Central Asia,1995,-0.04130987482525073,-0.29338842245120417,-0.182120191765385,-0.6395972661130301,0.03587443946188344,0.0
2431,LVA,Latvia,Europe & Central Asia,1996,-0.02784580599688453,-0.12059446069908888,-0.18365548421366457,-0.6689939001984273,0.00448430493273541,0.0
2432,LVA,Latvia,Europe & Central Asia,1997,0.017033978563742964,-0.0791097754031894,-0.18499976143781566,-0.6885916562553588,-0.04932735426008967,0.0
2433,LVA,Latvia,Europe & Central Asia,1998,0.06193165811630484,-0.10352708165486732,-0.1862591491355637,-0.6934910952695917,-0.10762331838565024,0.0
2434,LVA,Latvia,Europe & Central Asia,1999,0.07249230694123525,-0.050593471285813804,-0.18733678830212397,-0.6689939001984273,-0.1614349775784753,0.0
2435,LVA,Latvia,Europe & Central Asia,2000,0.1062584151642486,-0.009179458366900758,-0.1886016918885272,-0.644496705127263,-0.210762331838565,0.0
2436,LVA,Latvia,Europe & Central Asia,2001,0.16424311467148942,0.023153154108184627,-0.19027741886196736,-0.6542955831557287,-0.242152466367713,0.0
2437,LVA,Latvia,Europe & Central Asia,2002,0.24447448580734593,0.037640991392104056,-0.1917665433222032,-0.6395972661130301,-0.26905829596412556,0.0
2438,LVA,Latvia,Europe & Central Asia,2003,0.3191053218883234,0.05972610920295704,-0.1929920634636085,-0.6151000710418658,-0.2914798206278027,0.0
2439,LVA,Latvia,Europe & Central Asia,2004,0.3973790206317129,0.11485056325884513,-0.19436182409334649,-0.6199995100560987,-0.3094170403587444,0.0
2440,LVA,Latvia,Europe & Central Asia,2005,0.5050418682601411,0.06626330407496754,-0.1957034536909431,-0.5857034369564685,-0.3228699551569506,0.0
2441,LVA,Latvia,Europe & Central Asia,2006,0.6714940637790223,0.030750434635118177,-0.19683101164983263,-0.5612062418853041,-0.34080717488789236,0.0
2442,LVA,Latvia,Europe & Central Asia,2007,0.8333461964829609,0.04188133401179108,-0.1978256366921326,-0.5318096077999069,-0.3542600896860986,0.0
2443,LVA,Latvia,Europe & Central Asia,2008,0.8904563221772586,0.14329619499922505,-0.199094456559481,-0.5171112907572084,-0.3677130044843049,0.0
2444,LVA,Latvia,Europe & Central Asia,2009,0.7001646009286328,0.19117673041315394,-0.2010610363417082,-0.5612062418853041,-0.3811659192825112,0.0
2445,LVA,Latvia,Europe & Central Asia,2010,0.7254077398056935,0.22032908592347533,-0.2034943154630492,-0.6053011930134,-0.3946188340807175,0.0
2446,LVA,Latvia,Europe & Central Asia,2011,0.8620906341131728,0.22704296173797764,-0.20558185868348425,-0.6199995100560987,-0.4080717488789237,0.0
2447,LVA,Latvia,Europe & Central Asia,2012,0.9740060329527462,0.2417074799643796,-0.20698234281303152,-0.5857034369564685,-0.41704035874439466,0.0
2448,LVA,Latvia,Europe & Central Asia,2013,1.0702196282588883,0.2565486791332734,-0.2081777462023796,-0.5661056808995371,-0.4260089686098655,0.0
2449,LVA,Latvia,Europe & Central Asia,2014,1.136440431812706,0.27138987830216715,-0.20921831859717713,-0.5318096077999069,-0.4349775784753363,0.0
2450,LBN,Lebanon,Middle East & North Africa,1990,-0.10568379635213594,-0.015951638892424902,-0.17009759537592023,0.14044241934298515,0.2556053811659193,0.0
2451,LBN,Lebanon,Middle East & North Africa,1991,0.029004217073614946,0.006859637592049688,-0.16736976780039323,0.1158962298816786,0.20179372197309425,0.0
2452,LBN,Lebanon,Middle East & North Africa,1992,0.048972538980925406,0.03154196525745964,-0.1635420168681391,0.0920849562725068,0.1524663677130045,0.0
2453,LBN,Lebanon,Middle East & North Africa,1993,0.0810813205569273,0.05830382761593531,-0.15918479578387534,0.06837167144361964,0.10762331838565024,0.0
2454,LBN,Lebanon,Middle East & North Africa,1994,0.12053735570854135,0.08710988847898864,-0.15511489733965933,0.04411944832316705,0.06278026905829598,0.0
2455,LBN,Lebanon,Middle East & North Africa,1995,0.1578434368497659,0.11784707204341928,-0.1518738163247689,0.01825041032801738,0.02242152466367713,0.0
2456,LBN,Lebanon,Middle East & North Africa,1996,0.1922217425016637,0.1503704999363925,-0.14980160727479522,-0.010362313515102566,-0.01345291479820623,0.0
2457,LBN,Lebanon,Middle East & North Africa,1997,0.18392070942538732,0.18417839828124768,-0.14860410784775815,-0.042355650278043146,-0.04932735426008967,0.0
2458,LBN,Lebanon,Middle East & North Africa,1998,0.20890385286649252,0.21877076001074527,-0.14743054737748454,-0.07768060557066214,-0.08071748878923762,0.0
2459,LBN,Lebanon,Middle East & North Africa,1999,0.20697601756438389,0.25378892281162996,-0.14507520776284105,-0.11619019622253257,-0.11210762331838564,0.0
2460,LBN,Lebanon,Middle East & North Africa,2000,0.21428072375787593,0.2890579725508506,-0.14073315537237902,-0.15798241101393887,-0.147982062780269,0.0
2461,LBN,Lebanon,Middle East & North Africa,2001,0.22988196926060797,0.324584976466097,-0.1338661497911271,-0.20305724994488136,-0.17488789237668162,0.0
2462,LBN,Lebanon,Middle East & North Africa,2002,0.23058780303745277,0.36026215918246435,-0.12487707152645876,-0.25004287009137455,-0.210762331838565,0.0
2463,LBN,Lebanon,Middle East & North Africa,2003,0.23202862751332412,0.39566018600969327,-0.1150244808928238,-0.2967835182871562,-0.242152466367713,0.0
2464,LBN,Lebanon,Middle East & North Africa,2004,0.2710908706517514,0.4301995434564428,-0.10609938693655542,-0.3409764581955366,-0.27354260089686094,0.0
2465,LBN,Lebanon,Middle East & North Africa,2005,0.2904492979089056,0.4629756250971773,-0.09928207951208655,-0.378898116165699,-0.3049327354260089,0.0
2466,LBN,Lebanon,Middle East & North Africa,2006,0.3117387743186838,0.4929742823220135,-0.09541124948943555,-0.4067269297665418,-0.3363228699551569,0.0
2467,LBN,Lebanon,Middle East & North Africa,2007,0.398504826097789,0.5197184765862416,-0.093845564494666,-0.4226991009529409,-0.35874439461883406,0.0
2468,LBN,Lebanon,Middle East & North Africa,2008,0.48734454516832293,0.5431357687034435,-0.09252379209622799,-0.4266186521643272,-0.3811659192825112,0.0
2469,LBN,Lebanon,Middle East & North Africa,2009,0.5728455805432718,0.5634417094234582,-0.08853288117755398,-0.41922049925283555,-0.39910313901345285,0.0
2470,LBN,Lebanon,Middle East & North Africa,2010,0.6275424784430933,0.5812529152355551,-0.07996041798301051,-0.4027583841650131,-0.41255605381165916,0.0
2471,LBN,Lebanon,Middle East & North Africa,2011,0.6098054985440934,0.5975146291820391,-0.06592016468237169,-0.3808088973812499,-0.4260089686098655,0.0
2472,LBN,Lebanon,Middle East & North Africa,2012,0.5788587856573822,0.6133505420571351,-0.04757658052963011,-0.3577325396242131,-0.4349775784753363,0.0
2473,LBN,Lebanon,Middle East & North Africa,2013,0.5330853909521588,0.6296670270957915,-0.027568632134078015,-0.337301878934862,-0.4439461883408071,0.0
2474,LBN,Lebanon,Middle East & North Africa,2014,0.5086277105183318,0.6470082616008694,-0.009636147162806143,-0.32152568530903214,-0.452914798206278,0.0
2475,LSO,Lesotho,Sub-Saharan Africa,1990,-0.3841478173512025,-0.8048179126206758,-0.23107491707550892,0.6605178707038043,1.130044843049327,-0.197743795437453
2476,LSO,Lesotho,Sub-Saharan Africa,1991,-0.38113044328729834,-0.7827027590496028,-0.2293999623264805,0.6382254231890448,1.1434977578475336,-0.197743795437453
2477,LSO,Lesotho,Sub-Saharan Africa,1992,-0.3766494071050165,-0.7869572361446797,-0.22760950486901282,0.6199505156659564,1.1524663677130043,-0.197743795437453
2478,LSO,Lesotho,Sub-Saharan Africa,1993,-0.3742755957978936,-0.8219135606157002,-0.22578380088303862,0.6052032042331152,1.1524663677130043,-0.197743795437453
2479,LSO,Lesotho,Sub-Saharan Africa,1994,-0.3705619142992254,-0.8881812817142336,-0.22403752569369884,0.5931015898679601,1.1524663677130043,-0.197743795437453
2480,LSO,Lesotho,Sub-Saharan Africa,1995,-0.3688704989396206,-0.9854247056495509,-0.2224541346963462,0.5816369025746551,1.147982062780269,-0.197743795437453
2481,LSO,Lesotho,Sub-Saharan Africa,1996,-0.3648582422255412,-1.1108134037230224,-0.2210543676323241,0.568359422846084,1.1345291479820627,-0.197743795437453
2482,LSO,Lesotho,Sub-Saharan Africa,1997,-0.36142305520303375,-1.254255360499796,-0.2198136236382305,0.5514563582469807,1.1121076233183855,-0.197743795437453
2483,LSO,Lesotho,Sub-Saharan Africa,1998,-0.3600620070120796,-1.404326386238678,-0.21871392091704958,0.5299478209744983,1.0807174887892377,-0.197743795437453
2484,LSO,Lesotho,Sub-Saharan Africa,1999,-0.35930556851409196,-1.5515563824223664,-0.21772111611800582,0.5040787829793488,1.0493273542600896,-0.197743795437453
2485,LSO,Lesotho,Sub-Saharan Africa,2000,-0.3539739988840315,-1.684817983293053,-0.21680580955456716,0.4746821488939517,1.0134529147982063,-0.197743795437453
2486,LSO,Lesotho,Sub-Saharan Africa,2001,-0.34901533832753884,-1.7942947956861592,-0.21596386431024225,0.44357071115357294,0.9820627802690582,-0.197743795437453
2487,LSO,Lesotho,Sub-Saharan Africa,2002,-0.34781058206528653,-1.8760203324428613,-0.21519169505740524,0.4133411724357561,0.9551569506726456,-0.197743795437453
2488,LSO,Lesotho,Sub-Saharan Africa,2003,-0.342223927173052,-1.928084672574879,-0.21445863345513336,0.38619828029690606,0.9327354260089684,-0.197743795437453
2489,LSO,Lesotho,Sub-Saharan Africa,2004,-0.33792671556096904,-1.9491856775360852,-0.2137270059839118,0.3634648832708654,0.9147982062780268,-0.197743795437453
2490,LSO,Lesotho,Sub-Saharan Africa,2005,-0.33254552031596357,-1.9401837835163764,-0.21296570303172546,0.34641483550133506,0.9013452914798207,-0.197743795437453
2491,LSO,Lesotho,Sub-Saharan Africa,2006,-0.3253075514157094,-1.9046444119351567,-0.2121658440178395,0.3358320472305922,0.8834080717488787,-0.197743795437453
2492,LSO,Lesotho,Sub-Saharan Africa,2007,-0.31761807334943387,-1.8514828831502967,-0.21132130630584664,0.33088361382621684,0.8789237668161435,-0.197743795437453
2493,LSO,Lesotho,Sub-Saharan Africa,2008,-0.3091392386406006,-1.789400733579278,-0.2104090886400549,0.3301486979740819,0.8789237668161435,-0.197743795437453
2494,LSO,Lesotho,Sub-Saharan Africa,2009,-0.3049513526930412,-1.7245429264017866,-0.20940414888596975,0.3325984174811984,0.8789237668161435,-0.197743795437453
2495,LSO,Lesotho,Sub-Saharan Africa,2010,-0.2939592185721224,-1.6630544247975296,-0.20829142866756262,0.33666495186301176,0.8834080717488787,-0.197743795437453
2496,LSO,Lesotho,Sub-Saharan Africa,2011,-0.28659356346644566,-1.6097144482607537,-0.20705785532872076,0.34063349746454036,0.8789237668161435,-0.197743795437453
2497,LSO,Lesotho,Sub-Saharan Africa,2012,-0.27788528665044915,-1.565074241332036,-0.20571302651570414,0.34288723941108745,0.8609865470852016,-0.197743795437453
2498,LSO,Lesotho,Sub-Saharan Africa,2013,-0.2699974546154558,-1.5291832746752594,-0.2042937883647293,0.3421523235589525,0.84304932735426,-0.197743795437453
2499,LSO,Lesotho,Sub-Saharan Africa,2014,-0.26311820069778985,-1.502444380839305,-0.2028521557058145,0.3375468508855735,0.8206278026905828,-0.197743795437453
2500,LBR,Liberia,Sub-Saharan Africa,1990,-0.3622691506949625,-1.6834080693720042,-0.20320075986882113,1.155116239190613,1.8789237668161434,-0.24108799197793934
2501,LBR,Liberia,Sub-Saharan Africa,1991,-0.3959339588366707,-1.667450246646597,-0.20523154459499449,1.1324808309448569,1.811659192825112,-0.24108799197793934
2502,LBR,Liberia,Sub-Saharan Africa,1992,-0.4008346760880249,-1.6363915037668373,-0.20729382504538887,1.1134220131794907,1.7578475336322867,-0.24108799197793934
2503,LBR,Liberia,Sub-Saharan Africa,1993,-0.4008346760880249,-1.5905975702836792,-0.2085251368698821,1.0984787241860805,1.6950672645739908,-0.24108799197793934
2504,LBR,Liberia,Sub-Saharan Africa,1994,-0.4008346760880249,-1.5324077018756477,-0.2078191582809071,1.0874059920139143,1.654708520179372,-0.24108799197793934
2505,LBR,Liberia,Sub-Saharan Africa,1995,-0.39647463376950376,-1.4689598086192048,-0.2044669872685016,1.0794199064207148,1.6143497757847534,-0.24108799197793934
2506,LBR,Liberia,Sub-Saharan Africa,1996,-0.3856552336253734,-1.4097999618369157,-0.19796485772178907,1.073050635702212,1.5784753363228696,-0.24108799197793934
2507,LBR,Liberia,Sub-Saharan Africa,1997,-0.38560573216228156,-1.3624388683939044,-0.188726350972134,1.0662404154724285,1.5246636771300448,-0.24108799197793934
2508,LBR,Liberia,Sub-Saharan Africa,1998,-0.4095640257456972,-1.330751141358889,-0.17809199343940205,1.0573234364665247,1.4484304932735423,-0.24108799197793934
2509,LBR,Liberia,Sub-Saharan Africa,1999,-0.40483298354375885,-1.3140600927221624,-0.16796096074645417,1.0452708164915117,1.3677130044843049,-0.24108799197793934
2510,LBR,Liberia,Sub-Saharan Africa,2000,-0.39603519919538566,-1.3062401942076958,-0.15967537892086603,1.0293966340853973,1.2825112107623318,-0.24108799197793934
2511,LBR,Liberia,Sub-Saharan Africa,2001,-0.3953624577839251,-1.2972329997597127,-0.15378429951937303,1.009553906077754,1.1928251121076234,-0.24108799197793934
2512,LBR,Liberia,Sub-Saharan Africa,2002,-0.3940604167218405,-1.2771426097895389,-0.1498182100996473,0.9864285539305749,1.1031390134529149,-0.24108799197793934
2513,LBR,Liberia,Sub-Saharan Africa,2003,-0.40796107903793116,-1.239629712080736,-0.14686450688369115,0.9609024766664216,1.022421524663677,-0.24108799197793934
2514,LBR,Liberia,Sub-Saharan Africa,2004,-0.4068433012157128,-1.1840264526707134,-0.14353175179935182,0.9334166237965752,0.946188340807175,-0.24108799197793934
2515,LBR,Liberia,Sub-Saharan Africa,2005,-0.40488146800918995,-1.113765742271979,-0.13883535872168176,0.9044119448323167,0.8699551569506726,-0.24108799197793934
2516,LBR,Liberia,Sub-Saharan Africa,2006,-0.4021869432313902,-1.0358423793975902,-0.13249109390828015,0.8742314005046422,0.7982062780269057,-0.24108799197793934
2517,LBR,Liberia,Sub-Saharan Africa,2007,-0.39910426988822856,-0.9598307043209124,-0.12490492676416735,0.8434139291051176,0.7264573991031391,-0.24108799197793934
2518,LBR,Liberia,Sub-Saharan Africa,2008,-0.39713117642200957,-0.8930947787247931,-0.11660654807689921,0.8125474633154504,0.663677130044843,-0.24108799197793934
2519,LBR,Liberia,Sub-Saharan Africa,2009,-0.3962776861973814,-0.8385339368754324,-0.10840353910447893,0.7822199358173489,0.6053811659192826,-0.24108799197793934
2520,LBR,Liberia,Sub-Saharan Africa,2010,-0.3946472223400996,-0.7968354676391226,-0.10087479236126644,0.7529702849023786,0.5605381165919283,-0.24108799197793934
2521,LBR,Liberia,Sub-Saharan Africa,2011,-0.3913766197521326,-0.7661901581647843,-0.09416835429876645,0.725288454471963,0.5246636771300449,-0.24108799197793934
2522,LBR,Liberia,Sub-Saharan Africa,2012,-0.3879025477497761,-0.7415590679726967,-0.08806882946499466,0.6991254501359595,0.48878923766816146,-0.24108799197793934
2523,LBR,Liberia,Sub-Saharan Africa,2013,-0.3837986291907746,-0.7186665182546799,-0.08235784382809291,0.6744812718943681,0.4573991031390135,-0.24108799197793934
2524,LBR,Liberia,Sub-Saharan Africa,2014,-0.3838209409514513,-0.6959188469094947,-0.07668409043961356,0.6514539085274738,0.43049327354260086,-0.24108799197793934
2525,LBY,Libya,Middle East & North Africa,1990,-0.1872962829133195,-0.13122005258024852,-0.07658121911619467,0.3415643908772445,0.2600896860986546,0.0
2526,LBY,Libya,Middle East & North Africa,1991,-0.14423416226175845,-0.10667553604997836,-0.07102169978176387,0.27591190808652405,0.2331838565022422,0.0
2527,LBY,Libya,Middle East & North Africa,1992,-0.0805612029113977,-0.08448440967363646,-0.06563813729543293,0.21461992601847096,0.20179372197309425,0.0
2528,LBY,Libya,Middle East & North Africa,1993,0.00694538675740491,-0.06522795375199635,-0.060391258529977065,0.16062810808162473,0.17937219730941711,0.0
2529,LBY,Libya,Middle East & North Africa,1994,0.14666197761821623,-0.04894503809240998,-0.05523092405752079,0.11550427476053983,0.1524663677130045,0.0
2530,LBY,Libya,Middle East & North Africa,1995,0.31322750319380005,-0.035527887319962176,-0.050116923049767934,0.07988535312706703,0.12556053811659187,0.0
2531,LBY,Libya,Middle East & North Africa,1996,0.45003163374231986,-0.02465317530990007,-0.04503188045745471,0.05342838245020939,0.09417040358744393,0.0
2532,LBY,Libya,Middle East & North Africa,1997,0.7348377550973387,-0.015490501632529163,-0.0399700045974932,0.03407559834398957,0.06726457399103147,0.0
2533,LBY,Libya,Middle East & North Africa,1998,0.7348377550973387,-0.007211232667598757,-0.0349172299538127,0.02001420837314128,0.04484304932735434,0.0
2534,LBY,Libya,Middle East & North Africa,1999,0.6799356078317494,0.0007606114574063028,-0.02986191800135084,0.01041130790524478,0.02242152466367713,0.0
2535,LBY,Libya,Middle East & North Africa,2000,0.7271438315257831,0.009502784491655668,-0.02479557427157864,0.005119913769873427,0.0,0.0
2536,LBY,Libya,Middle East & North Africa,2001,0.7130248698162138,0.01995169543032451,-0.019773964398799852,0.004433992307880684,-0.01793721973094172,0.0
2537,LBY,Libya,Middle East & North Africa,2002,0.7005764753528916,0.03217624984098943,-0.014807568571459304,0.008108571568555475,-0.040358744394618846,0.0
2538,LBY,Libya,Middle East & North Africa,2003,0.8535079909600555,0.0458531215988883,-0.009797762700402578,0.015408735699762324,-0.06278026905829598,0.0
2539,LBY,Libya,Middle East & North Africa,2004,0.9255014402929098,0.06051940663472276,-0.0046096281491242565,0.024815658607089442,-0.08968609865470852,0.0
2540,LBY,Libya,Middle East & North Africa,2005,1.1100867604404876,0.0745867432755227,0.0008135384177507916,0.03466353102569754,-0.12107623318385646,0.0
2541,LBY,Libya,Middle East & North Africa,2006,1.2311834725031274,0.08618054672150736,0.006638647790927963,0.043286543690747484,-0.1524663677130045,0.0
2542,LBY,Libya,Middle East & North Africa,2007,1.351126306172603,0.09397394309460358,0.01274170279343907,0.0493128536782538,-0.19282511210762326,0.0
2543,LBY,Libya,Middle East & North Africa,2008,1.4027641273398186,0.09750579513491663,0.018545962107499706,0.05151760123465867,-0.22421524663677128,0.0
2544,LBY,Libya,Middle East & North Africa,2009,1.3766671574397422,0.09703935744674815,0.023270762011743877,0.0489698929472576,-0.25112107623318386,0.0
2545,LBY,Libya,Middle East & North Africa,2010,1.4736390065083427,0.09388383581392983,0.026415756246261263,0.04073883540334624,-0.2780269058295964,0.0
2546,LBY,Libya,Middle East & North Africa,2011,0.29774138692957625,0.08996328570014818,0.027681928487055175,0.02648146787192874,-0.2959641255605381,0.0
2547,LBY,Libya,Middle East & North Africa,2012,1.0981298188836062,0.08752155507498584,0.027392399491545382,0.007128683765708748,-0.3139013452914798,0.0
2548,LBY,Libya,Middle East & North Africa,2013,0.9150554734951183,0.08810990261346559,0.02643175232336125,-0.016143651551897283,-0.3273542600896861,0.0
